pleted all requirements for a doctorate in Chemical Engineering, except thesis, all at Massachusetts Institute of Technology (MIT). In addition, he studied graduate-level courses in Nuclear Chemical Engineering, Education in Computers, Human Relations, Business and Professional Engineering. In 1974, Mr. Pedersen founded Kimre, Inc. with only an idea for a solution to a very real problem. He did not have clients, a factory or any money at this point and focused the business activities of Kimre, Inc. to include the utilization of materials for which patents were issued worldwide in the control of Air Pollution and by the Chemical Process Industries. His hard work and determination have indeed been highly successful as the technology for utilization of these products has been extensively developed and is currently used worldwide for diverse applications in Air Pollution Control (APC) and other gas cleaning and liquid cleaning functions. Mr. Pedersen is happily married to his wife, Terry, and is the proud father of George C. Pedersen III, Mary, Kimberly and Rachelle. He enjoys fishing, traveling, spending time with family and more fishing."
5564655a-1eca-4cea-81c1-a8549e391a98,894836,17/12/2020 6:38,17/12/2020 6:38,"Katina Aziz is an asset management executive and trusted partner to Ultra-High Net Worth Individuals (UHNWI). Through her comprehensive knowledge and solid business acumen that spans more than 15 years of broad-based financial expertise, Katina, with the support of her team, executes her clients’ financial goals, organizes their assets, and ensures efficiency in the day-to-day running of their financial lives.  As President of KORE Consulting LLC, Katina provides extensive financial analysis and operational structuring to individuals and family offices with collective reporting and analytics, operations, and infrastructure on all assets that comprise their net worth. Katina began her career at E*Trade Capital Markets on their institutional trading and sales team where she obtained her Series 7 & 63 licenses and served as a sales analyst. Following her time at E*Trade Capital Markets, Katina joined Millgate Capital Inc., a fund manager with a long/short value equity strategy, that at its height held $2B in AUM. While there, Katina held various roles in client services and operations.  Subsequently, Katina joined LyonRoss Capital Management as its Head of Operations where she managed the build-out of a proprietary order management system and the company’s compliance registration with the SEC. Katina’s final stopping place before formulating KORE was as a partner and analyst at Fulmar Advisors Limited in the Bahamas where she oversaw all aspects of a Bermuda-based hedge fund, whose strategy was global opportunistic. During her time at Fulmar Advisors, Katina simultaneously managed the family office of Fulmar’s President, which included a well-diversified portfolio of real estate, direct ownership of multi-million-dollar corporations, private equity, venture capital, artwork, and vehicles. Katina holds a BBA in International Business from Berkeley College and an Executive MBA from NYU’s Stern School of Business with specializations in Quantitative Finance, Finance, and Marketing.Katina began her career at E*Trade Capital Markets on their institutional trading and sales team where she obtained her Series 7 & 63 licenses and served as a sales analyst. Following her time at E*Trade Capital Markets, Katina joined Millgate Capital Inc., a fund manager with a long/short value equity strategy, that at its height held $2B in AUM. While there, Katina held various roles in client services and operations.  Subsequently, Katina joined LyonRoss Capital Management as its Head of Operations where she managed the build-out of a proprietary order management system and the company’s compliance registration with the SEC. Katina’s final stopping place before formulating KORE was as a partner and analyst at Fulmar Advisors Limited in the Bahamas where she oversaw all aspects of a Bermuda-based hedge fund, whose strategy was global opportunistic. During her time at Fulmar Advisors, Katina simultaneously managed the family office of Fulmar’s President, which included a well-diversified portfolio of real estate, direct ownership of multi-million-dollar corporations, private equity, venture capital, artwork, and vehicles. Katina holds a BBA in International Business from Berkeley College and an Executive MBA from NYU’s Stern School of Business with specializations in Quantitative Finance, Finance, and Marketing."
d23c361e-802e-4646-babc-7ddd6d30dd6d,894937,17/12/2020 6:40,17/12/2020 6:40,"April 1982, Joe established Work Opportunities Unlimited, a multi-state, community-based employment program dedicated to individuals with barriers to employment. Under Joe's leadership, the company has grown to more than 200 employees, and in 1994 Leddy Group spun off as a stand-alone staffing service."
c28671ff-86db-4327-9e95-d30c9b4fec34,473883,17/12/2020 6:40,17/12/2020 6:40,"I'm an entrepreneurial self starter with a drive to see technology applied for a higher purpose. Payments are in my dna. Finally seeing some exciting developments in fintech and banking, with retail banks set to die or change for the better. I believe we are faced with customer aspirations that demands more than convenience, so we need to adapt faster to accommodate a growing social commerce phenomenon that will either overwhelm or propel us to new heights in serving the many.  Love innovation, talking shop with fellow entrepreneurs and helping startups flourish as much as helping corporates streamline their business, connect their employees and improve their bottomline! I believe that Jesus Christ is the Son of God, and that He came to redeem us all. This underpins who I am and what I do in my professional life as much as in my private life. There is no distinction for me."
4226353f-5c12-43d9-8929-0411908f1cf1,803751,17/12/2020 6:44,17/12/2020 6:44,"Mauricio Cuellar, MD, is a board-certified nephrologist and the Chief Executive Officer of KidneySPA. Inspired by the love of his work and the wellbeing of his patients, he founded KidneySPA in 2009 with a revolutionary vision for the care of patients with renal disease. Dr. Cuellar received his medical training in Internal Medicine and Nephrology at the University of Miami and University of Texas Southwestern and has vast leadership experience as the former President of Medical Staff at University of Miami Hospital. An active Board Member of the National Kidney Foundation of Florida, he has served as the primary investigator on numerous dialysis-related studies. In addition to his role at KidneySPA, Dr. Cuellar also operates an established private practice in the Health District area of Miami."
8101d0f5-83cb-4b98-ba71-7e1c84aaa922,200460,17/12/2020 6:48,17/12/2020 6:56,"Entrepreneur in FinTech, Management in the real estate investment sector, Strategic planning, Direction and leadership."
f62ee3f7-0179-48b1-a588-5026877149ee,803779,17/12/2020 6:51,17/12/2020 6:51,"Ruben Islas is a founding partner and the Chief Executive Officer of Logan Capital Advisors (LCA). Ruben has been involved in the affordable housing industry since 1994, and is an expert in tax exempt bond financing and low income housing tax credits. Ruben is responsible for the development of over 3,400 low-income apartment homes throughout California, Colorado, and New Mexico. Ruben grew up in the Logan Heights neighborhood of San Diego, and these roots serve as impetus for him and his goals for LCA to provide quality safe housing for all of our residents. Ruben attended UC San Diego, Queens College, and St. John’s University. Ruben has a passion for theatre arts, philanthropy, soccer, and celebrating his Mexican heritage."
31f86e2e-ee33-454e-b5dc-db2137ddff0f,803851,17/12/2020 6:51,17/12/2020 6:51,"Jules Arthur is a founding partner and Chief Operating Officer of Logan Capital Advisors (LCA). Jules has worked in the multifamily industry for the past 25 years, initially as a successful investment broker, and with the most recent 17 years focused on affordable housing with his partner Ruben Islas. Jules is from Bury St. Edmunds, England. He graduated from City of Nottingham University and was a Chartered Surveyor, before moving to the United States in 1994. Jules’ interests include rugby, live music, world travel, and addictive word games."
f55b5777-c435-4341-901b-80d7e18897ed,476710,17/12/2020 6:53,17/12/2020 6:53,"Milo is known internationally as an innovator, educator, keynote speaker, and master coach in the fields of Leadership Development and Organizational Transformation."
af6d6044-3fb0-440a-9e6f-6fff9de22987,803726,17/12/2020 6:55,17/12/2020 6:55,"fter graduating from the University of California, Irvine, with an Economics degree, Rob moved to the Napa Valley, where his mother had recently settled. While she provided the location, it was his father’s love of California Chardonnay that pushed his career in the direction of this classic varietal. Working in the tasting room and harvest nightshift at Cakebread further sparked his interest in the wine business. After that first harvest, Rob worked in the Tasting Room at Stag’s Leap Wine Cellars. His interest in wine continued to grow, and he was able to feed this interest by regularly interacting with the winemaking and vineyard staff. These interactions inspired him to go back to school to study enology. Rob continued to work fulltime in the Tasting Room. At the same time, he attended the Santa Rosa JC and then Sonoma State to fulfill the required chemistry and biology classes. With these requirements complete, he enrolled in the Master’s program in Enology at the University of California, Davis, while interning with renowned winemakers such as Kent Rasmussen. After graduating from UC Davis in 1999, he landed a position as Enologist and then Assistant Winemaker at La Crema Winery in Sonoma County. Rob later became the Assistant Winemaker at Napa Valley’s Rombauer Estate from 2001 to 2003, the Associate Winemaker from 2003 to 2006, and Winemaker from 2006 to 2008. Ready to make wines the way he prefers, Rob and his wife Bonnie established Lloyd Cellars and Lloyd Consulting in 2008. In 2009, he co-founded Butter Chardonnay with JAM Cellars. Now, Rob continues to focus on crafting world-class wines for Lloyd Cellars and select consulting partners."
b0ab893e-70b1-42cd-a9d7-464389c41a99,803770,17/12/2020 6:57,17/12/2020 6:57,"Terry established Living Shelter with a desire to affect change in her community and beyond. Throughout her career as an architect, she has provided intuitive and insightful design solutions for clients while maintaining a reverence for nature and the environment. With education being a cornerstone of the firm’s mission, Terry has spoken at conferences and in classrooms, been interviewed on radio shows and podcasts, and taught over a dozen hands-on straw bale construction workshops. To effect more exponential change, she has created and recorded more than 80 interview-format podcasts that are available for download on our companion website, The Eco-Logical Home.  Born and raised in Washington, Terry has lived in the Seattle and Spokane areas, and has worked on projects across the Pacific Northwest. Never being one to take the most traveled path, she apprenticed for many years rather than going the college route, and then took the licensing exams to become a registered architect. Her awards and recognition vary from Street of Dreams homes in the 1980s to the ecological design and business practices that have characterized her firm’s work since 1992. Terry is passionate about having healthy and joyful elements in her personal life as well. She lives with her dog in a small cohousing community in historic Old Town Issaquah, and enjoys spending time in the garden growing food, cooking for small and large groups, bicycling around town for errands, and finding solace in the deep woods of the Cascade and Olympic mountains."
2826b71a-657b-4133-9268-4f2fc969d750,803619,17/12/2020 7:01,17/12/2020 7:01,"Mr. Rodkin began his career as an acoustical consultant in 1973. Since that time, he has been responsible for a wide range of studies in environmental noise, architectural acoustics, and noise control engineering. He assisted staff of the California Energy Commission assessing noise impacts of power generation projects, a solar project, and a transmission line. A research study for Caltrans investigated long-distance diffraction and reflection of noise from sound walls. In another study, he measured underwater sound levels generated by pile driving in San Francisco Bay. Transportation noise and vibration studies include freeways and light-rail systems in the Bay Area and San Diego, and numerous road widening and improvement projects for cities and counties. Other environmental noise studies include port expansions in the Bay Area and Los Angeles; Clean Fuels projects at Bay Area refineries; aircraft noise; new and expanding mines and quarries; power plants and cogeneration projects; geothermal and on-shore oil fields; noise ordinance violations; commercial, institutional, housing and other miscellaneous development projects; Specific Plans, and Noise Elements of General Plans for local governments. He has acted as an expert witness in cases involving traffic noise, construction noise, and a murder case where audibility was an issue. During his 42 years in practice, Mr. Rodkin worked continuously in the many aspects of acoustics related to the design of new buildings, the environment, and industry. Building designs included architectural acoustics, sound isolation, and the control of noise and vibration from mechanical equipment. Environmental projects included housing, industrial, office buildings, hospitals, university buildings, TV studios and teleconferencing facilities, churches, restaurants, an airport expansion, and hotels. Transportation noise and vibration studies included freeways, light rail and heavy rail trains, and local roadway improvements. Mr. Rodkin has an MS degree in Acoustics from the University of California at Berkeley and a BS degree in Mechanical Engineering from the University of California at Davis. He is a registered Mechanical Engineer in California. Mr. Rodkin retired from practice in 2015."
051a39c7-c9cd-4e77-9eb4-56a76d35009e,803800,17/12/2020 7:01,17/12/2020 7:01,"Mr. Illingworth began his professional career in 1969 as a Civil Engineer with Caltrans. During his years at Caltrans, he worked in the Environmental Studies Group and was responsible for preparing highway noise impact reports, training staff, and developing traffic noise mitigation measures. In 1975, Mr. Illingworth joined the Office of Noise Control at the California Department of Health. There he aided in the development of the State of California Model Noise Ordinance and the “Guidelines for the Development of the Noise Element of the General Plan.” These documents formed the basis of noise planning guidance and policies that continue to be used by cities throughout the state of California. Mr. Illingworth began working as an acoustical consultant in 1977. In 1987, he and Richard Rodkin founded Illingworth & Rodkin, Inc. Over his many years as an acoustical consultant, Mr. Illingworth prepared General Plan Noise Elements for Counties and Cities throughout California. He has also prepared noise impact reports for numerous projects including shopping centers, office buildings, industrial complexes, railroads, highways and helipads.  He has done the acoustic design for multi-family housing projects, office complexes and hotels, and has appeared in public meetings and in court as an expert witness. Mr. Illingworth has participated in numerous seminars and short courses dealing with community noise.  He has authored several articles and reports on issues such as land use compatibility and the noise impact of the development of geothermal energy. Mr. Illingworth has a BS degree in Civil Engineering for the University of California at Davis. He is a registered Civil Engineer in Colorado and California. Mr. Illingworth retired from practice in 2003, after 34 years in the industry."
266862d6-ee84-4b5e-a660-4a3534957355,803650,17/12/2020 7:03,17/12/2020 7:03,"Ignacio A. Donoso, Esq., is nationally recognized as a leading business immigration attorney, with particular expertise in visas for companies expanding operations to the U.S., start-ups and entrepreneurs."
4f7923e0-2d63-4b4d-a916-583bbb6fbe01,450089,17/12/2020 7:05,17/12/2020 7:05,"Darrell West is a founding partner of insight2execution (i2e). Prior to founding i2e, Darrell has held senior marketing positions in Microsoft Corporation, Fluke Corporation, and Bose Corporation, with responsibilities including strategic market development, audience marketing, brand management, product management, and channel marketing. Darrell graduated magna cum laude from University of Washington with the phi beta kappa honorary."
fa471221-9b89-424f-9604-4e973bdceec5,894959,17/12/2020 7:11,17/12/2020 7:11,"Jamie Price is President and CEO of Advisor Group, one of the nation’s largest networks of independent financial professionals. He is responsible for the management of more than 2,400 employees, who serve the needs of the firm’s approximately 11,300 financial professionals. He is a member of the Advisor Group Board of Directors.  Career Summary Jamie has deep financial services and entrepreneurial experience, and a track record of building innovative investment solutions in the wealth management space. He is focused on field management, technology and service, combined with a desire to drive profitable growth for advisors. Reflecting his passion for client-driven businesses, just prior to joining Advisor Group, Jamie invested in and led the startup 1-800 DOCTORS, a concierge service that connects patients with medical professionals. The role put him in daily contact with consumers, and reinforced the importance of understanding client trends to drive business strategy across technology, product, education and service platforms. As Head of Wealth Management Advisor Group Americas at UBS, Jamie was responsible for North American client-facing businesses, including 7,300 employees and 7,000 financial advisors located in more than 400 offices across the continent. Under his leadership, UBS was able to propel financial advisor growth, as measured by McLagan, from No. 3 to No. 1. As President and COO of Prudential Securities, he led the firm to achieve the highest national broker-dealer client satisfaction ranking from JD Power and Associates. Jamie also sits on the board of Invest in Others, an organization that recognizes and honors advisors who give back to their community. Background Jamie attended the Charles H. Lundquist College of Business at the University of Oregon, where he earned a B.S. degree in Finance/Economics."
328f2960-a75c-4ed0-9baf-9058a726547f,803767,17/12/2020 7:14,17/12/2020 7:14,"Matt studied at the London School of Economics where he met Colin in 2008. After graduation, he worked in real estate in Chicago before moving to the Bay Area to pursue a career in the tech industry. While in the East Bay, he was presented the opportunity to co-found Loch and Union Distilling as Director of Business Operations."
150f80c0-152e-4e1f-ae80-bb3e877549cf,803907,17/12/2020 7:14,17/12/2020 7:14,"The defining moment in Colin’s life was his decision to leave his safe, but completely ungratifying desk job to pursue a career doing what he loves…making booze. Over time that journey has taken him from his hometown of Long Beach, California to London, Houston, Edinburgh and finally to Napa Valley. He has an obsessive drive to create the best spirits in the world by continually pushing the boundaries of the industry and looking for ways to improve the distilling process. This constant pursuit of perfection and refinement is the philosophical bedrock that defines Loch & Union Distilling."
f1bca0b0-3bd8-42de-8f2a-fce8e72c81c9,803729,17/12/2020 7:18,17/12/2020 7:18,"Kim Maxwell is the Founder/Executive Director of The Townies, Inc. She is a producer, director, writer, mother, teacher, wife, Founder/Principal at Kim Maxwell Studio and Creator/Producer of The Townies Podcast. She is Co-Founder of the Ojai Playwrights Conference, serving as Board Member and Director of its Youth Program for over 20-years. Kim is also Co-Founder and served as co-Artistic Director of Theater 150 for 11-years. Kim’s transformative style of teaching has inspired absolute beginners and professional actors alike. With her compassionate guidance, students undertake the fulfilling and transformative process of discovering, developing and performing their own stories. From preteens to senior citizens, Kim’s students, over a thousand in number, have gathered in living rooms, theaters, and even detention centers throughout Los Angeles and Ventura Counties to share their stories and have their voices heard. In 30 years of serving her community, Kim Maxwell has produced three successful theater companies, 32 stage productions, 28 fundraisers, 82 readings, 12 educational outreach programs, and more than 3,500 individual pieces of original material produced in over 150 workshop productions. In the last year she has raised thousands of dollars in scholarship money to “ensure a classroom that represents the great diversity of economic status, sexual orientation, race, and background that we see in our beloved 805 community.” Kim has also volunteered hundreds of hours to community organizations ranging from public and private schools, to multiple local non-profits, such as the Mixteco/Indigenous Community Organizing Project, MICOP. Kim received a Lifetime Achievement in the Arts Award from the City of Ojai in 2013 and, most recently, was named the 2018 Visionary of the Year by the National Association of Women Business Owners (NAWBO)."
a60bfcf0-0d58-4b5a-9b24-ebcf5f10ce5f,803639,17/12/2020 7:27,17/12/2020 7:27,"Jason is a Drama Desk Award nominee, a Lucille Lortel Award nominee, an American Theatre Wing Henry Hewes Design Award nominee, and LiveDesign Magazine ''Designer to Watch.''. Recent designs include an ongoing collaboration with Oscar and Grammy Award winner Sam Smith on TV appearances, as well as Sam's upcoming world tour, which will play Madison Square Garden, the 02 in London, and every major North American city. Other recent work includes THE CHAINSMOKERS on Saturday Night Live, Details Magazine's takeover at NY Fashion Week, a stage adaptation of FROZEN for Disney, design for artists on the Grammy Awards, Brit Awards, The Late Late Show, The Ellen Show, and The Graham Norton Show."
0c43525f-469c-4899-889d-779971a79ca1,803733,17/12/2020 7:27,17/12/2020 7:27,"Brian is an award winning and Drama Desk nominated lighting designer. As a Creative Director Brian has led design teams and collaborated as a designer on multiple groundbreaking and award winning live experiences, earning CLIO Awards for both the original Refinery29's 29Rooms in 2015, and Syfy's Hall of Magic in 2017. Brian also collaborated on the original Museum Of Ice Cream in 2016. Brian has designed events for brands such as, NFL, REMY MARTIN, AUDI, BRAVO, PORSCHE, CITIBANK, SAMSUNG, JAGUAR, THE WALKING DEAD, MONSTER, BIG BUCK HUNT, REFINERY29, NETFLIX and NIKE, among others. To date, Brian’s work has garnered billions of social media impressions. In theatrical design, Brian has created original work for major off-Broadway and regional theaters, everywhere."
eb045617-5116-448f-bb88-f5f72bfa9a18,803681,17/12/2020 7:31,17/12/2020 7:31,"Najib enjoys the intersection of healthcare, technology and business. He started Ignis Health with the goal to use data to enable and scale digital health services across the healthcare delivery ecosystem. His vision is to create the “Bloomberg-for-healthcare”."
afc6cf50-dd1a-45f0-b796-aaa914a2e099,319500,17/12/2020 7:54,17/12/2020 7:54,Themba Mahleka is the head of hiil innovating justice.
6ee30fe1-7f74-46d2-820b-5e5c801d7047,45541,17/12/2020 8:04,17/12/2020 8:04,Sverre Tyrhaug is a lawyer working for Thommessen
21a2b506-4151-48ec-bebe-3d24097a9a9f,70575,17/12/2020 8:04,17/12/2020 8:04,Mathias Haddal Hovet is a co founder at Wanda.
33055ebf-521f-43b3-a7e0-7d6fd7594232,101163,17/12/2020 8:15,17/12/2020 8:15,"An accomplished, patient-focused General Dentist highly regarded for over a decade of delivering optimal clinical   results and building trust and rapport with clients and colleagues.  Substantial experience in all aspects of general dentistry, including preventative, corrective and elective services.  Proven collaborator and motivational leader, supporting dental teams and managing practices to provide the highest levels of patient care.  Dedicated to the providing advanced dental procedures and oral health best practices with exceptional quality and proficiency.  Able to communicate complex ideas in simple terms to educate patients, with broad industry expertise and a commitment to excellence."
634ba646-6890-4138-8f21-337ddd1e5254,803861,17/12/2020 8:40,17/12/2020 8:40,"Jonathan. CEO and Founder. He is a Civil Litigation Attorney with a background in biology, physiology, and medicine. This experience has provided him a first-hand look at both high-stress environments and the clinical side of weight loss programs. The increase in obesity rates and use of artificial creamers sparked a desire in Jonathan to change the way people drink coffee – thinking that creating a creamer that was both natural and functional would mean offering the public a natural health tool that could be easily incorporated into their established daily routine."
08acdb84-f4fe-42ee-aa49-51b1299dcbc7,803695,17/12/2020 8:43,17/12/2020 8:43,"Monica Cornitcher is Founder and President of M.E. Ritcher Consulting in Atlanta, GA. She has over 20 years of experience in organizational development and strategy, specifically in the areas of human resources, training, team development, change management, and leadership development. Prior to starting M.E. Ritcher Consulting, Monica consulted with many global organizations. She has held various senior level positions with large financial institutions, manufacturing and technology companies. She holds a Masters Degree from Temple University in Adult and Organizational Development and a Bachelors Degree from Howard University in Marketing. She is a member of the American Society of Training and Development (ASTD), Organizational Development Network (ODN) and Society for Human Resources Management (SHRM). She is certified in various personality, career exploration, conflict management, leadership and coaching, selection, retention and competency assessments."
d1b5b71d-7a40-45ea-9cd9-d9d36650026e,803785,17/12/2020 8:48,17/12/2020 8:48,"Denette is an incredibly talented graphic designer and photobook maker and is a member of Luminta’s founding team. Her favorite thing about making photobooks, is imagining the story and planning a layout that will make it come to life."
a96d4733-d50a-4dff-b803-b01166636c83,462945,17/12/2020 8:48,17/12/2020 8:48,"Anne is proud to be a female founder in the tech space and even prouder to design a business that combines her passion for technology and creativity to create jobs for people of all ages, genders, and backgrounds. She has a background in the photobook space, having led content at a premier photobook company, Picaboo. She’s an avid photographer who cherishes time with family and friends and wants to help people preserve and share their precious memories."
ea6ac60e-4bb5-49e5-ae2f-c9089db503ad,460312,17/12/2020 8:49,17/12/2020 8:49,"Hari Achuthan is the Founder, Chairman and Chief Executive Officer of ACO Investment Group and Convalt Energy. Prior to founding ACO and Convalt, Hari was a Director at Credit Suisse Asset Management in the Alternative Investment group, where he covered hedge fund, real estate and private equity strategies. Prior to this, he worked at Credit Suisse Securities (USA) LLC, where he led the group’s global pension strategy and transition management business. In 2009, Hari was selected as one of the emerging leaders at Credit Suisse Asset Management and named one of the “Rising Stars in Public Pensions” by Money Management Letter. During his tenure at Credit Suisse Securities (USA) LLC, the firm was consistently ranked as a top provider of pension strategies and transition management services. Hari has a B.S. in Applied Economics from Hofstra University. He has volunteered with the Jacksonville Police Athletic League and is a frequent guest lecturer at Louisiana State University School of Business. Hari has also authored a series of papers on the transition management industry which have been published in Institutional Investor and Pensions & Investments."
c372f718-9d2b-422d-9055-7ba04eba0edc,803913,17/12/2020 8:49,17/12/2020 8:49,"Otis C. Landerholm, Esq. is the founding attorney of Landerholm Immigration, A.P.C., an immigration law firm based in Oakland, CA. Otis wants to change the world by defending the rights of immigrants who are caught up in the legal system."
4ca0b3be-bc33-4b68-ac3c-28579c5823b9,803715,17/12/2020 8:52,17/12/2020 8:52,"Paul Ullman is a founder and Chief Investment Officer of Asset Based Lending. As a founder, Paul came to know what it takes to be a successful hard money lender, namely, helping people quickly and safely fund their deal. He also worked very hard to expand ABL’s brand of lending to a wider geographic area. Paul continues to take great pride in helping ABLs borrowers make money and improve neighborhoods. As CIO, Paul reviews the overall loan exposures for the company. Since 2010, ABL has closed 1800+ transactions totaling over $350mm. Prior to ABL, Paul was President and Chief Investment Officer of Highland Financial Holdings Group, a New York City based investment management firm. Founded by him in 1998, Highland grew to over $2 billion in capital under management and specialized in managing mortgage-backed and asset-backed securities portfolios for a global clientele. In 1992, Paul co-founded the asset-backed security specialty investment management group at Alliance Capital Management, creating a new business, and over the next five years steered its growth to over $5 billion in assets under management. Paul began his career in the mortgage-backed security group at Salomon Brothers in 1982 and holds a Bachelor of Science in Finance from Washington University in St. Louis."
